N,P,K,temperature,humidity,ph,rainfall,label
100.0,74.0,52.0,25.43480512,81.53977797,5.837258235,96.47800391,banana
1.0,135.0,203.0,22.77856513,92.70124029,5.624203283,113.7759219,apple
3.0,67.0,24.0,17.00067625,19.90790546,5.520880013999999,103.2926407,kidneybeans
21.0,78.0,19.0,27.16159076,66.76017239,6.92009048,69.85112265,blackgram
27.0,13.0,6.0,13.36050601,91.35608208,7.335158382,111.2266885,orange
15.0,123.0,204.0,22.52709326,92.54780429,6.365972687999999,115.3830068,apple
19.0,65.0,25.0,18.09551014,18.29318436,5.6250964460000015,144.7902323,kidneybeans
31.0,25.0,12.0,18.05142392,90.03969587,7.016482298,111.7793889,orange
97.0,22.0,50.0,26.26028739,86.14585891,6.769893799999998,58.97878791,watermelon
93.0,56.0,36.0,24.01497622,82.05687182,6.98435366,185.2773389,rice
29.0,71.0,18.0,22.17499963,62.13873825,6.410441476,53.46622584,lentil
48.0,65.0,78.0,17.43732714,14.33847406,7.861128148,73.0926704,chickpea
9.0,38.0,25.0,34.58561471,50.34035336,5.497946899,100.3060719,mango
14.0,59.0,22.0,23.82723528,67.89815262,6.76660668,46.90725077,lentil
5.0,77.0,19.0,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas
106.0,21.0,35.0,25.627355,57.04151119,7.4285236339999985,188.5506536,coffee
14.0,74.0,19.0,18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas
25.0,71.0,24.0,28.49538735,60.44848407,7.187721817999999,74.91559514,blackgram
101.66383884564799,72.52364500647982,48.71160477573893,14.357434161636803,70.94905246025878,6.078047159734192,58.86541188282578,wheat
77.90950922402025,59.604290322780535,110.79543401993658,23.051783074373606,73.21461897984005,5.686261677703754,91.92688777259838,potato
104.0,25.0,51.0,28.96361426,93.88482153,6.469983276000002,23.56130173,muskmelon
58.0,67.0,45.0,38.72382798,91.72514851,6.702424548,62.62377075,papaya
38.0,14.0,37.0,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate
31.0,29.0,26.0,28.22373428,47.40519056,5.024124683999999,97.76832322,mango
38.66302628970871,27.203780988790548,27.991348007360756,26.39982570582615,60.1005010028765,7.057737338806814,82.72251888998656,millet
54.0,66.0,52.0,36.56769731,93.79503425,6.867554147000001,104.4218596,papaya
83.0,95.0,50.0,26.51682337,77.79913575,5.50947065,108.8547508,banana
59.0,47.0,53.0,32.86316618,91.4618874,6.8506632320000005,47.271547,papaya
37.0,62.0,17.0,25.68576704,69.84354028,7.121254928,74.62068748,blackgram
13.0,16.0,8.0,34.74004942,93.12316972,6.949838549,100.1967854,orange
58.17120067727985,37.37968158375643,40.03364300281767,21.378690688098807,55.687144050346646,6.279747860366451,51.25508016831036,mustard
76.71630977355818,33.485049226688886,43.69099537935756,21.80390626281536,46.104263793806695,5.911212292498226,42.15124506630329,mustard
40.0,70.0,20.0,31.80130272,45.03186173,5.623490042999999,147.03614419999997,pigeonpeas
46.525897700314374,19.38936380662289,24.92186007005476,22.952049611645407,66.86572905010802,6.198679689294608,58.317445603546375,millet
22.0,79.0,17.0,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans
20.0,19.0,35.0,34.17719782,50.62161586,6.113935087000001,98.00687989,mango
68.0,41.0,16.0,21.77689322,57.80840636,6.158830619,102.0861694,maize
45.38545081015967,28.37325839374459,36.83927136677427,27.944743360752142,67.08257471016977,6.089295565651664,72.32307893641054,millet
99.0,50.0,15.0,18.14710054,71.09445342,5.573286437,88.07753741,maize
9.0,66.0,21.0,30.11812084,34.13307843,5.719889876,157.0858232,pigeonpeas
83.0,10.0,53.0,24.92994759,85.00802358,6.195142279,48.75859458,watermelon
13.0,69.0,19.0,17.30844532,20.01730914,5.86390397,115.199245,kidneybeans
105.0,93.0,46.0,25.01018457,78.76260938,5.760457558,108.3690513,banana
20.0,139.0,202.0,23.50201428,92.21083961,5.66999105,107.9868949,apple
14.0,74.0,15.0,27.99990346,65.57653373,6.493036868,49.94043064,lentil
63.0,58.0,22.0,18.25405352,55.28220433,6.204747652999999,63.72358154,maize
67.0,47.0,44.0,26.73072391,81.78596776,7.868474653,280.4044392,rice
29.0,36.0,25.0,28.28511547,88.4393979,7.130278657000001,48.56690235,mungbean
0.0,55.0,22.0,22.98666928,20.57940608,5.916779289,143.85849380000005,kidneybeans
91.0,24.0,55.0,26.27061608,83.09194521,6.259086582999999,46.76837499,watermelon
107.58889286866625,48.965446175883784,142.60965323483086,18.230465673180767,75.62520662371125,5.472306170598226,73.53718628482372,potato
118.0,31.0,34.0,27.54823036,62.88179198,6.123796057000001,181.4170812,coffee
4.0,59.0,25.0,27.68515114,81.94268594,6.227134139,54.62243308,mungbean
104.78963337222486,61.5724382120926,153.6617991964521,15.932436545731296,77.97409132783562,6.068477313083332,96.69372367622235,potato
59.0,63.0,18.0,31.65531175,60.13263713,6.52669158,66.69096751,blackgram
65.0,54.0,39.0,23.75091572,71.14782585,7.124571593,160.0889553,jute
43.64710217665286,25.69906607638317,35.29865866288296,17.481991361957892,77.8977650260434,6.255220440576303,60.77029180255242,millet
6.0,72.0,15.0,22.99451999,66.70897237,7.670178119,54.49044154,lentil
57.0,60.0,17.0,26.23773129,67.88521396,7.504608385,73.58663968,blackgram
64.82549944865875,39.995748432540125,40.325932555243014,17.129341778118455,44.42033634605144,6.882462512383617,60.63413358832108,mustard
29.0,34.0,26.0,33.88004781,54.39416048,6.2739536760000005,89.29147581,mango
18.0,58.0,16.0,21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas
105.0,18.0,35.0,23.52648086,68.44030686,6.743417121,171.8839938,coffee
68.0,62.0,50.0,33.20258348,92.76437927,6.977700268,197.5282582,papaya
109.0,91.0,53.0,29.66727337,83.51014178,6.010095852999999,110.2511102,banana
63.0,42.0,21.0,23.26237612,72.33125523,5.798423907999999,67.10225139,maize
80.0,26.0,55.0,24.53442564,88.989272,6.140099215,49.11618732,watermelon
96.48769937914996,53.70971430667193,28.97864505634327,17.937295218107554,56.39947622816605,6.539742972351269,69.96121883868442,wheat
51.0,57.0,55.0,24.70528368,90.14732171,6.6764073370000006,108.4103158,papaya
40.0,29.0,42.0,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate
50.318022032661965,38.956131413757134,23.960744608322152,28.836834773965936,67.30954903423886,6.422422723626421,73.1507359480231,millet
32.0,56.0,21.0,27.38538997,88.66663953,6.702772465,58.29933073,mungbean
39.0,30.0,38.0,20.12644921,87.59629625,6.965156737999999,108.065579,pomegranate
70.18646628098661,76.76135333271695,36.91749122510592,15.575105143934547,68.9565992914766,7.257501617282771,80.2586611399299,wheat
34.0,73.0,15.0,20.97195263,63.83179889,7.630424082999999,53.10207889,lentil
50.100672827417455,30.51686329827825,28.446570157775536,28.021351338069433,64.88438183297377,6.172769017869577,87.42961041364894,millet
39.0,60.0,21.0,34.89814946,63.59948557,6.97297656,64.72797143,blackgram
104.89903306857366,51.96687386598346,108.27979149375633,19.197669367815838,84.68226761435189,5.7735153854946235,87.4386855488375,potato
21.0,135.0,198.0,23.86087054,94.92048112,5.7650151260000015,105.0241329,apple
38.0,68.0,54.0,29.33710543,90.81781439,6.739170045,202.0572747,papaya
100.0,6.0,53.0,29.05248036,93.92217834,6.105909623,23.66620626,muskmelon
108.13840065378947,54.40443267387066,70.0,17.39342204269832,64.11551067247,6.467619953435585,82.9525317378702,wheat
115.0,17.0,55.0,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon
2.0,143.0,196.0,22.71271308,90.45261746,5.669489065,109.8852597,apple
70.0,36.0,42.0,21.84106875,80.72886384,6.9462098810000015,202.3838319,rice
92.0,21.0,48.0,25.81692236,82.043255,6.377427122,54.82963379,watermelon
83.0,29.0,52.0,25.76402693,87.5931128,6.704688865,46.05122728,watermelon
58.12784112714415,36.974921013953974,28.300853360308047,21.708322482027672,61.86760893325332,6.665689981303857,39.835703561124284,mustard
105.0,74.0,45.0,25.14517635,81.38204104,6.098369122,119.218154,banana
36.0,26.0,26.0,30.17294105,51.0845903,6.814630246,95.23444287,mango
111.0,5.0,50.0,27.59350075,91.79742953,6.399891457000001,24.84266123,muskmelon
43.15737223858385,33.095635306224594,26.971350472630697,23.47234256270299,74.01364109462067,5.939490686538595,68.38865005376435,millet
66.0,58.0,35.0,23.5643831,79.46283115,7.321619041,185.25947,jute
98.8472812033042,74.36702138476417,140.6350563638277,12.7808586636657,65.12760751825866,5.52379792207619,78.32317270942133,potato
85.0,22.0,53.0,25.96534238,89.77076659,6.849471704,59.46338556,watermelon
100.0,32.0,26.0,25.234661,57.53161469,6.043485685,124.2261737,coffee
40.0,21.0,8.0,34.90665289,92.87820148,7.418761774,102.1906333,orange
14.0,48.0,21.0,29.24598976,84.80084105,6.991242362,53.43228915,mungbean
45.3030501493393,29.83491056969618,30.14531674003655,23.686652344387586,63.97169990848855,6.123220215801641,61.6634424269313,millet
32.0,73.0,81.0,20.45078582,15.40312102,5.988992796000002,92.68373702,chickpea
32.0,57.0,22.0,28.6899851,87.50436797,6.769415887999999,44.56598352,mungbean
118.0,88.0,51.0,25.44926208,79.49221962,6.201911642000001,100.6619171,banana
9.0,143.0,197.0,23.75033085,92.88160462,5.570020684,117.6602827,apple
20.0,45.0,22.0,29.5888162,89.9939693,6.904587016,54.96121262,mungbean
105.91981481057067,53.34115541516617,135.14088019566557,17.923337787025662,70.87109792893366,6.301771716051311,83.44506662097021,potato
109.0,31.0,27.0,23.05951896,50.40609436,6.973839707000001,164.4971875,coffee
14.0,128.0,205.0,22.60800988,94.58900601,6.226289556,116.0396587,apple
39.0,37.0,15.0,28.9973145,83.78911515,6.821747052,59.84499208,mungbean
83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,rice
83.40497538990958,64.26876463205923,15.0,17.67371955462943,54.402195936059314,7.1484498813726765,64.60696075740802,wheat
6.0,47.0,18.0,29.16174608,80.28038146,6.715276662999999,40.16545979,mungbean
26.0,54.0,17.0,28.5474135,88.9570454,6.27258822,49.4897245,mungbean
83.0,58.0,23.0,19.74213321,59.66263104,6.381201909,65.50861389,maize
88.0,55.0,45.0,24.63544858,80.41363018,7.730367824,253.7202781,rice
94.0,50.0,19.0,23.30355338,73.62548442,5.873242491,97.59081274,maize
120.34360042856234,58.30224741549198,30.017734544281204,16.796338584342493,58.232243203734214,6.63676985079138,66.27716273230276,wheat
100.0,58.0,41.0,23.17403323,87.88255345,6.6587699910000016,160.6217342,jute
92.0,85.0,51.0,29.22118628,81.08183635,5.740764682000001,108.8616474,banana
17.0,59.0,17.0,18.416700100000003,23.42829938,5.689858133,132.9801054,kidneybeans
0.0,123.0,205.0,22.02775403,92.96129462,5.790993052,121.1349176,apple
50.0,58.0,23.0,27.81326852,62.50460464,7.596802025,69.75555541,blackgram
40.0,61.0,22.0,20.94981756,65.8108757,7.002216044,44.23913012,lentil
99.0,55.0,35.0,21.7238313,80.2389895,6.501697816,277.9626192,rice
67.0,45.0,38.0,22.72791041,82.17068809999998,7.300410836,260.8875056,rice
75.01684710539533,70.04604900458817,139.68226271711615,21.148658145958006,71.25738623582517,5.379218418460092,103.03074678997893,potato
89.69970663782544,55.58221564575223,138.54650920348305,19.630800463783295,80.89059292194956,5.5884964432724775,72.25306117471045,potato
5.0,68.0,20.0,19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas
72.0,42.0,43.0,26.56767277,80.90424543,6.352771037,181.2915605,jute
12.0,58.0,23.0,21.74600081,63.39503184,6.765091462000001,50.43306085,lentil
40.0,9.0,41.0,24.37766782,85.4017118,5.78270695,106.128338,pomegranate
26.0,32.0,32.0,30.91471455,49.92963856,6.810186079,90.14047759,mango
108.0,23.0,51.0,26.84366082,83.85039964,6.106500787000001,40.228644,watermelon
67.0,51.0,24.0,23.50297882,61.32026065,5.584171461,64.77791424,maize
34.0,62.0,55.0,27.58548913,90.72526502,6.585346229,238.5008779,papaya
111.0,88.0,55.0,29.44795403,78.34971537,5.505393832999999,96.45042585,banana
93.0,22.0,52.0,26.58740671,81.32563243,6.932739726,41.87540028,watermelon
93.72732375377153,67.50627044780798,135.53009963309353,22.198066309758005,80.98806065915791,5.837567350794372,81.98291455628342,potato
26.0,67.0,16.0,29.10713092,67.90577375,7.17620823,67.83345933,blackgram
17.0,64.0,18.0,36.75087487,58.25799145,6.07938452,124.6028153,pigeonpeas
37.0,66.0,85.0,20.93175255,18.91295403,6.456148474,78.06910795,chickpea
39.0,65.0,53.0,35.33294932,92.11508608,6.560743092999999,235.6133585,papaya
63.985773987974284,47.414693150932926,25.865844882692652,21.205622381701644,47.5966029915233,6.679168465476016,53.95355430762599,mustard
6.0,66.0,15.0,34.93174223,30.40046769,6.3458060110000005,159.2649827,pigeonpeas
50.62555313479246,23.14986531519897,28.249132386506737,27.321242007860917,61.13551158653249,6.693005999794037,50.70928162757231,millet
39.03241481113775,20.309209104566943,37.302951124952976,22.164692727284145,60.502655787373584,6.449645087994405,77.3892537972537,millet
45.751626485320536,29.979753255534288,25.204847960098476,27.32909952586867,52.890284859097385,6.147856876879238,66.30446164433151,millet
87.0,23.0,28.0,26.22367404,62.26594559,6.979590627,193.7461968,coffee
3.0,9.0,45.0,23.89162561,89.61850203,6.535244251,104.617522,pomegranate
102.0,11.0,45.0,29.03167341,93.12603235,6.35544263,24.15591199,muskmelon
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375,185.4974732,rice
62.0,56.0,35.0,25.97825807,81.65769588,6.235357637999999,163.3488091,jute
53.0,74.0,15.0,29.43463808,64.94329356,7.517097,72.17818157,blackgram
101.0,17.0,55.0,24.37118217,87.1269128,6.451499763999999,44.63907691,watermelon
11.0,78.0,22.0,23.89756791,22.74378977,5.940546818,112.6616435,kidneybeans
113.0,28.0,48.0,28.87726019,92.48839665,6.170520517999999,24.44267592,muskmelon
50.0,55.0,16.0,28.81460716,65.33538112,7.581442888,62.26242533,blackgram
91.0,41.0,37.0,24.48556447,83.20630007,6.132570522999999,192.2316221,jute
35.0,71.0,17.0,29.89286629,66.35375127,6.931924962999999,198.1403003,pigeonpeas
18.0,19.0,27.0,27.75518664,52.34605806,4.772385986000001,94.11213345,mango
67.0,43.0,39.0,26.04371967,84.96907151,5.9999690260000005,186.7536773,rice
20.0,77.0,23.0,34.87248659,38.83786012,5.180271502,148.25027859999997,pigeonpeas
85.0,89.0,51.0,29.21144871,84.70189923,6.1581644220000005,108.5501443,banana
54.704142577627124,43.135084631594545,26.302128681808817,22.033012966869943,37.02488532812316,6.929410034549355,36.515713658091855,mustard
6.0,8.0,11.0,24.35590861,92.39651663,6.600948787999999,119.6946577,orange
40.0,79.0,17.0,21.12695586,63.18738532,6.403683619,38.71834464,lentil
108.0,33.0,31.0,23.69287069,66.76090123,7.393825704,144.6576424,coffee
106.0,40.0,30.0,23.42611644,64.10651528,6.779984384,122.6847408,coffee
92.0,81.0,52.0,27.39341554,81.4654833,6.438137278999998,94.31102057,banana
12.0,61.0,19.0,19.33162606,24.13995025,5.655726817000001,68.51253427,kidneybeans
42.0,74.0,83.0,19.2582557,14.2804191,7.545258424,65.78042032,chickpea
29.0,67.0,21.0,29.79181107,63.38789228,6.621323612,63.02169909,blackgram
29.0,70.0,15.0,30.33499674,63.54718862,6.872594461,74.16699119,blackgram
97.0,8.0,52.0,24.9103226,86.97190046,6.237861736,49.48575692,watermelon
36.0,80.0,21.0,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas
32.0,18.0,13.0,13.8377282,91.74780462,6.044167236,107.9873218,orange
120.0,20.0,45.0,25.66576039,88.6984228,6.114128685,54.22722466,watermelon
4.0,44.0,19.0,27.95639663,83.52706038,6.921993877999999,43.25726752,mungbean
1.0,76.0,19.0,24.18553163,46.68746847,6.6695294160000005,177.3377996,pigeonpeas
5.0,8.0,5.0,11.03367937,92.22706805,6.562594972,112.7715925,orange
66.0,53.0,41.0,25.0756354,80.52389148,7.778915154,257.0038865,rice
108.0,89.0,53.0,29.55054817,78.06762846,5.808497603999999,99.34482238,banana
37.0,24.0,13.0,19.14381903,90.71037456,7.8546243,108.0230792,orange
16.0,77.0,22.0,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas
44.0,56.0,49.0,39.23342464,91.25589286,6.519779582999999,64.4478499,papaya
40.0,68.0,17.0,34.1262979,65.14877461,7.733149554,70.40795007,blackgram
77.0,36.0,37.0,26.88444878,81.46033732,6.136131869,194.5766559,rice
20.0,69.0,15.0,23.44260668,22.77255917,5.934136378,107.4137246,kidneybeans
52.0,51.0,53.0,38.38231475,93.10378595,6.985804083,210.2735346,papaya
85.0,37.0,39.0,24.52783742,82.73685569,6.364134967999999,224.67572310000003,rice
101.0,10.0,47.0,25.5421695,83.31883376,6.936997681,57.57343233,watermelon
114.0,20.0,26.0,25.55656667,62.67087838,7.27905689,193.5866233,coffee
30.0,44.0,16.0,29.73013036,82.89166381,6.442335592999999,50.91511275,mungbean
98.8394426575553,56.4821515338066,133.28725491495908,18.5927988140772,76.30459723907833,5.592128440661227,99.81319559040344,potato
110.0,78.0,50.0,25.93730186,78.89864446,5.915568968,98.21747528,banana
17.0,73.0,18.0,19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas
104.0,20.0,26.0,27.22783677,52.95261751,7.493191968,175.7260273,coffee
30.0,20.0,38.0,22.59890174,93.16343942,7.058222596,110.0932899,pomegranate
86.0,36.0,24.0,26.54986394,72.89187265,5.787268394,73.33636055,maize
22.0,72.0,85.0,18.86805647,15.65809214,6.391173589,88.51048983,chickpea
25.0,21.0,11.0,32.23797837,90.15406807,6.460044777999999,104.7052254,orange
102.21803348433849,63.77132445109123,136.85129828730675,21.518187057778093,88.51461483206586,5.925705702809814,94.70164806483056,potato
26.0,65.0,22.0,17.84806561,18.77621951,5.9499490810000015,143.09841709999995,kidneybeans
28.0,74.0,81.0,18.01272266,18.30968112,8.753795334,81.98568791,chickpea
55.0,66.0,22.0,30.91219459,68.79427388,7.747775262999999,66.63830637,blackgram
67.89867613271281,42.08605890123002,34.06461093237999,22.68244511941503,55.30590395968023,6.290968454471128,42.94140569119659,mustard
58.47968771998804,29.64515962725642,29.217446442736335,18.485347948102767,57.97684378085491,6.703742832631459,53.745170741325225,mustard
96.0,41.0,40.0,23.58419277,72.00460848,6.090060478,190.4242157,jute
18.0,125.0,204.0,22.35548159,94.47811755,6.046673619,116.7366261,apple
80.0,45.0,42.0,23.1426498,74.99739774,7.380396262,151.9035477,jute
116.0,25.0,50.0,29.26092798,92.92367701,6.088885814,28.70627683,muskmelon
69.12119230817014,33.57367792210571,41.676130249939554,16.905843944181754,57.043070045394536,6.21549559873274,38.68422270834669,mustard
39.0,57.0,19.0,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas
119.0,9.0,50.0,26.74550678,83.9195902,6.251286661,40.794305,watermelon
32.0,68.0,52.0,32.68067385,92.61715632,6.800321319,248.8592986,papaya
102.0,14.0,52.0,26.79489868,89.64815231,6.51075991,57.74091817,watermelon
99.0,70.0,46.0,26.59580783,82.99556744,5.727469947,100.5123341,banana
65.74548580566348,46.04508213902153,40.094612664458865,19.16480692255015,45.95289251739268,6.356152109780227,40.14694164632132,mustard
16.0,56.0,17.0,33.80020039,40.03262418,7.445444882999999,176.6165894,pigeonpeas
52.78358756513992,38.85457724963621,29.011636236113524,20.442052180348494,62.74547728426289,6.685913433789841,55.90980425185967,mustard
115.0,9.0,52.0,29.06785065,90.97685539,6.019372459,29.1194739,muskmelon
99.15801146249623,64.72523864553847,126.68553739255503,17.22287356253789,78.30031259414731,5.468990018147838,90.3840497887892,potato
